Zone,Produit,origine,dispo_alim_tonnes,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour)
Pays-Bas,Bananes plantains,vegetal,18602.49,2.0,0.02,0.01
Pays-Bas,Bière,vegetal,896103.73,72.0,0.73,
Pays-Bas,Blé,vegetal,1175979.03,558.0,17.88,2.57
Pays-Bas,Boissons Alcooliques,vegetal,45416.89,22.0,,
Pays-Bas,Boissons Fermentés,vegetal,2346.26,0.0,0.0,
Pays-Bas,Café,vegetal,40221.6,3.0,0.42,
Pays-Bas,Citrons & Limes,vegetal,38378.11,1.0,0.02,0.02
Pays-Bas,Coco (Incl Coprah),vegetal,21283.93,6.0,0.06,0.59
Pays-Bas,"Céréales, Autres",vegetal,18602.49,9.0,0.26,0.03
Pays-Bas,Dattes,vegetal,1005.54,0.0,0.0,0.0
Pays-Bas,Edulcorants Autres,vegetal,26311.63,10.0,,
Pays-Bas,Feve de Cacao,vegetal,670.36,1.0,0.01,0.08
Pays-Bas,"Fruits, Autres",vegetal,327973.63,30.0,0.33,0.51
Pays-Bas,Girofles,vegetal,502.77,0.0,0.01,0.02
Pays-Bas,Graines Colza/Moutarde,vegetal,0.0,5.0,0.0,0.0
Pays-Bas,Graines de coton,vegetal,,,,
Pays-Bas,Graines de tournesol,vegetal,,,,
Pays-Bas,Haricots,vegetal,6033.24,3.0,0.21,0.02
Pays-Bas,Huil Plantes Oleif Autr,vegetal,,,,
Pays-Bas,Huile Graines de Coton,vegetal,,,,
Pays-Bas,Huile d'Arachide,vegetal,51114.95,74.0,0.0,8.34
Pays-Bas,Huile d'Olive,vegetal,14747.92,21.0,,2.4
Pays-Bas,Huile de Coco,vegetal,0.0,0.0,0.0,0.0
Pays-Bas,Huile de Colza&Moutarde,vegetal,15753.46,23.0,0.02,2.6
Pays-Bas,Huile de Germe de Maïs,vegetal,4022.16,6.0,0.0,0.65
Pays-Bas,Huile de Palme,vegetal,78767.3,115.0,0.07,12.99
Pays-Bas,Huile de Palmistes,vegetal,0.0,0.0,0.0,0.0
Pays-Bas,Huile de Soja,vegetal,75080.32,108.0,0.0,12.26
Pays-Bas,Huile de Sésame,vegetal,,,,
Pays-Bas,Huile de Tournesol,vegetal,5027.7,7.0,0.0,0.82
Pays-Bas,Ignames,vegetal,2681.44,0.0,0.01,
Pays-Bas,"Légumes, Autres",vegetal,1003696.51,60.0,2.24,0.35
Pays-Bas,Légumineuses Autres,vegetal,7373.96,4.0,0.27,0.03
Pays-Bas,Manioc,vegetal,,,,
Pays-Bas,Maïs,vegetal,41394.73,16.0,0.36,0.05
Pays-Bas,Miel,vegetal,9887.81,5.0,0.01,
Pays-Bas,Millet,vegetal,,,,
Pays-Bas,Miscellanees,vegetal,,0.0,0.0,0.0
Pays-Bas,Noix,vegetal,113793.61,40.0,1.1,3.51
Pays-Bas,Oignons,vegetal,23462.6,1.0,0.05,0.01
Pays-Bas,Olives,vegetal,8211.91,1.0,0.01,0.15
Pays-Bas,"Oranges, Mandarines",vegetal,1463898.65,53.0,0.87,0.17
Pays-Bas,Orge,vegetal,32009.69,10.0,0.27,0.05
Pays-Bas,Palmistes,vegetal,,,,
Pays-Bas,Pamplemousse,vegetal,139434.88,3.0,0.04,0.01
Pays-Bas,Patates douces,vegetal,15083.1,2.0,0.02,0.0
Pays-Bas,Piments,vegetal,4524.93,2.0,0.09,0.13
Pays-Bas,"Plantes Oleiferes, Autre",vegetal,167.59,0.0,0.01,0.01
Pays-Bas,Pois,vegetal,15083.1,8.0,0.56,0.03
Pays-Bas,Poivre,vegetal,4524.93,2.0,0.08,0.02
Pays-Bas,Pommes,vegetal,550533.15,42.0,0.2,0.23
Pays-Bas,Pommes de Terre,vegetal,1522219.97,166.0,3.95,0.24
Pays-Bas,Racines nda,vegetal,670.36,0.0,0.0,
Pays-Bas,Raisin,vegetal,237642.62,27.0,0.23,0.06
Pays-Bas,Riz (Eq Blanchi),vegetal,49103.87,28.0,0.5,0.06
Pays-Bas,Seigle,vegetal,147814.38,74.0,2.04,0.23
Pays-Bas,Soja,vegetal,2011.08,0.0,0.01,0.0
Pays-Bas,Sorgho,vegetal,,,,
Pays-Bas,Sucre Eq Brut,vegetal,710246.42,413.0,,
Pays-Bas,"Sucre, betterave",vegetal,,,,
Pays-Bas,"Sucre, canne",vegetal,,,,
Pays-Bas,Sésame,vegetal,3351.8,3.0,0.1,0.27
Pays-Bas,Thé,vegetal,18434.9,1.0,0.24,
Pays-Bas,Tomates,vegetal,418472.23,16.0,0.74,0.17
Pays-Bas,Vin,vegetal,344732.63,39.0,0.0,
Pays-Bas,"Épices, Autres",vegetal,15753.46,9.0,0.26,0.26
Philippines,"Agrumes, Autres",vegetal,164317.98,1.0,0.02,0.01
Philippines,"Alcool, non Comestible",vegetal,,,,
Philippines,Aliments pour enfants,vegetal,983.94,0.0,0.0,0.0
Philippines,Ananas,vegetal,1066590.96,7.0,0.06,0.03
Philippines,Arachides Decortiquees,vegetal,45261.24,7.0,0.29,0.56
Philippines,Avoine,vegetal,16726.980000000003,1.0,0.04,0.02
Philippines,Bananes,vegetal,4686506.22,82.0,1.04,0.26
Philippines,Bière,vegetal,1034120.94,12.0,0.14,
Philippines,Blé,vegetal,2274869.28,172.0,4.64,0.56
Philippines,Boissons Alcooliques,vegetal,417190.56,34.0,,
Philippines,Boissons Fermentés,vegetal,6887.580000000001,0.0,0.0,0.0
Philippines,Café,vegetal,283374.72,4.0,0.25,
Philippines,Citrons & Limes,vegetal,2951.82,0.0,0.0,0.0
Philippines,Coco (Incl Coprah),vegetal,415222.68,13.0,0.13,1.1
Philippines,"Céréales, Autres",vegetal,7871.52,1.0,0.02,0.0
Philippines,Dattes,vegetal,0.0,0.0,0.0,
Philippines,Edulcorants Autres,vegetal,171205.56,12.0,0.01,0.04
Philippines,Feve de Cacao,vegetal,41325.48,2.0,0.09,0.19
Philippines,"Fruits, Autres",vegetal,4147307.1,46.0,0.53,0.47
Philippines,Girofles,vegetal,0.0,0.0,,0.0
Philippines,Graines Colza/Moutarde,vegetal,0.0,0.0,0.0,0.0
Philippines,Graines de coton,vegetal,,,,
Philippines,Graines de tournesol,vegetal,1967.88,0.0,0.01,0.02
Philippines,Haricots,vegetal,71827.62,7.0,0.43,0.03
Philippines,Huil Plantes Oleif Autr,vegetal,1967.88,0.0,0.0,0.04
Philippines,Huile Graines de Coton,vegetal,,,,
Philippines,Huile d'Arachide,vegetal,1967.88,0.0,,0.05
Philippines,Huile d'Olive,vegetal,1967.88,1.0,,0.06
Philippines,Huile de Coco,vegetal,334539.6,82.0,,9.33
Philippines,Huile de Colza&Moutarde,vegetal,0.0,0.0,,0.01
Philippines,Huile de Germe de Maïs,vegetal,6887.580000000001,2.0,,0.2
Philippines,Huile de Palme,vegetal,68875.8,17.0,,1.93
Philippines,Huile de Palmistes,vegetal,37389.72,9.0,,1.05
Philippines,Huile de Soja,vegetal,20662.74,5.0,0.0,0.57
Philippines,Huile de Sésame,vegetal,0.0,0.0,,0.01
Philippines,Huile de Tournesol,vegetal,983.94,0.0,,0.02
Philippines,Ignames,vegetal,9839.4,0.0,0.0,0.0
Philippines,"Légumes, Autres",vegetal,5837716.02,46.0,2.38,0.37
Philippines,Légumineuses Autres,vegetal,38373.66,4.0,0.24,0.02
Philippines,Manioc,vegetal,2289628.38,64.0,0.44,0.19
Philippines,Maïs,vegetal,1978703.34,120.0,2.61,0.39
Philippines,Miel,vegetal,0.0,0.0,0.0,
Philippines,Millet,vegetal,,,,
Philippines,Miscellanees,vegetal,,2.0,0.05,0.02
Philippines,Noix,vegetal,159398.28,8.0,0.25,0.65
Philippines,Oignons,vegetal,131847.96000000002,1.0,0.06,0.01
Philippines,Olives,vegetal,983.94,0.0,0.0,0.0
Philippines,"Oranges, Mandarines",vegetal,141687.36,1.0,0.02,0.0
Philippines,Orge,vegetal,12791.22,1.0,0.03,0.0
Philippines,Palmistes,vegetal,,,,
Philippines,Pamplemousse,vegetal,34437.9,0.0,0.0,0.0
Philippines,Patates douces,vegetal,475243.02,13.0,0.13,0.04
Philippines,Piments,vegetal,0.0,0.0,0.0,0.0
Philippines,"Plantes Oleiferes, Autre",vegetal,0.0,0.0,0.0,0.0
Philippines,Pois,vegetal,34437.9,3.0,0.21,0.02
Philippines,Poivre,vegetal,5903.64,0.0,0.02,0.0
Philippines,Pommes,vegetal,120040.68,1.0,0.0,0.01
Philippines,Pommes de Terre,vegetal,220402.56000000003,4.0,0.09,0.0
Philippines,Racines nda,vegetal,106265.52,2.0,0.05,0.01
Philippines,Raisin,vegetal,37389.72,1.0,0.01,0.0
Philippines,Riz (Eq Blanchi),vegetal,11752179.36,1174.0,20.54,2.57
Philippines,Seigle,vegetal,0.0,0.0,0.0,0.0
Philippines,Soja,vegetal,2951.82,0.0,0.02,0.0
Philippines,Sorgho,vegetal,,,,
Philippines,Sucre Eq Brut,vegetal,2034787.92,202.0,,
Philippines,Sucre non centrifugé,vegetal,112169.15999999999,11.0,0.03,0.01
Philippines,"Sucre, betterave",vegetal,,,,
Philippines,"Sucre, canne",vegetal,9839.4,0.0,0.0,
Philippines,Sésame,vegetal,983.94,0.0,0.01,0.01
Philippines,Thé,vegetal,1967.88,0.0,0.01,
Philippines,Tomates,vegetal,296165.94,2.0,0.09,0.02
Philippines,Vin,vegetal,10823.34,0.0,,
Philippines,"Épices, Autres",vegetal,29518.2,3.0,0.07,0.05
Pologne,"Agrumes, Autres",vegetal,26751.9,0.0,0.01,0.0
Pologne,"Alcool, non Comestible",vegetal,,,,
Pologne,Aliments pour enfants,vegetal,0.0,0.0,0.0,0.0
Pologne,Ananas,vegetal,37070.49,2.0,0.01,0.0
Pologne,Arachides Decortiquees,vegetal,11847.27,5.0,0.21,0.4
Pologne,Avoine,vegetal,57325.5,8.0,0.32,0.15
Pologne,Bananes,vegetal,76051.83,3.0,0.04,0.01
Pologne,Bananes plantains,vegetal,13758.12,1.0,0.01,0.0
Pologne,Bière,vegetal,3754438.08,132.0,1.35,
Pologne,Blé,vegetal,4159156.11,877.0,27.68,3.2
Pologne,Boissons Alcooliques,vegetal,170065.65,36.0,,
Pologne,Boissons Fermentés,vegetal,316436.76,11.0,0.02,
Pologne,Café,vegetal,58472.01,2.0,0.27,
Pologne,Citrons & Limes,vegetal,82548.72,1.0,0.02,0.02
Pologne,Coco (Incl Coprah),vegetal,34777.47,3.0,0.03,0.32
Pologne,"Céréales, Autres",vegetal,87516.93,18.0,0.38,0.07
Pologne,Dattes,vegetal,1528.68,0.0,0.0,0.0
Pologne,Edulcorants Autres,vegetal,26751.9,5.0,0.0,
Pologne,Feve de Cacao,vegetal,13375.95,1.0,0.07,0.1
Pologne,"Fruits, Autres",vegetal,829308.9,30.0,0.53,0.22
Pologne,Girofles,vegetal,0.0,0.0,0.0,0.0
Pologne,Graines Colza/Moutarde,vegetal,0.0,0.0,0.0,0.0
Pologne,Graines de coton,vegetal,,,,
Pologne,Graines de tournesol,vegetal,,,,
Pologne,Haricots,vegetal,29427.09,7.0,0.45,0.03
Pologne,Huil Plantes Oleif Autr,vegetal,53503.8,25.0,0.02,2.81
Pologne,Huile Graines de Coton,vegetal,,,,
Pologne,Huile d'Arachide,vegetal,5732.55,4.0,0.0,0.4
Pologne,Huile d'Olive,vegetal,12229.44,8.0,,0.89
Pologne,Huile de Coco,vegetal,17961.99,11.0,0.01,1.27
Pologne,Huile de Colza&Moutarde,vegetal,154778.85,98.0,0.01,11.1
Pologne,Huile de Germe de Maïs,vegetal,764.34,1.0,,0.07
Pologne,Huile de Palme,vegetal,166626.12,106.0,0.09,11.89
Pologne,Huile de Palmistes,vegetal,6879.06,4.0,0.0,0.49
Pologne,Huile de Soja,vegetal,63440.22,40.0,0.01,4.53
Pologne,Huile de Son de Riz,vegetal,0.0,0.0,,0.0
Pologne,Huile de Sésame,vegetal,0.0,0.0,0.0,0.0
Pologne,Huile de Tournesol,vegetal,68408.43,43.0,0.0,4.9
Pologne,"Légumes, Autres",vegetal,2698120.2,43.0,1.94,0.34
Pologne,Légumineuses Autres,vegetal,3821.7,1.0,0.06,0.0
Pologne,Manioc,vegetal,0.0,0.0,,
Pologne,Maïs,vegetal,,,,
Pologne,Miel,vegetal,5350.380000000001,1.0,0.0,
Pologne,Millet,vegetal,,,,
Pologne,Miscellanees,vegetal,,0.0,0.0,0.0
Pologne,Noix,vegetal,73376.64,14.0,0.37,1.32
Pologne,Oignons,vegetal,437584.65,12.0,0.38,0.06
Pologne,Olives,vegetal,10318.59,1.0,0.01,0.08
Pologne,"Oranges, Mandarines",vegetal,347392.53,8.0,0.13,0.02
Pologne,Orge,vegetal,248792.67,34.0,0.94,0.11
Pologne,Palmistes,vegetal,,,,
Pologne,Pamplemousse,vegetal,75669.66,1.0,0.02,0.0
Pologne,Patates douces,vegetal,1146.51,0.0,0.0,0.0
Pologne,Piments,vegetal,4203.87,1.0,0.04,0.05
Pologne,"Plantes Oleiferes, Autre",vegetal,1528.68,1.0,0.02,0.05
Pologne,Pois,vegetal,37070.49,9.0,0.6,0.04
Pologne,Poivre,vegetal,4586.04,1.0,0.04,0.01
Pologne,Pommes,vegetal,661536.27,23.0,0.14,0.19
Pologne,Pommes de Terre,vegetal,3974568.0,191.0,4.54,0.28
Pologne,Racines nda,vegetal,0.0,0.0,0.0,0.0
Pologne,Raisin,vegetal,147899.79,7.0,0.07,0.03
Pologne,Riz (Eq Blanchi),vegetal,36306.15,10.0,0.2,0.04
Pologne,Seigle,vegetal,1239377.31,247.0,6.27,0.88
Pologne,Soja,vegetal,2293.02,1.0,0.06,0.03
Pologne,Sorgho,vegetal,,,,
Pologne,Sucre Eq Brut,vegetal,1663968.18,425.0,,
Pologne,"Sucre, betterave",vegetal,,,,
Pologne,Sésame,vegetal,,,,
Pologne,Thé,vegetal,17197.65,0.0,0.11,
Pologne,Tomates,vegetal,981412.56,14.0,0.66,0.15
Pologne,Vin,vegetal,107007.6,6.0,0.0,
Pologne,"Épices, Autres",vegetal,4968.21,1.0,0.04,0.04
Polynésie française,"Agrumes, Autres",vegetal,620.4800000000001,1.0,0.02,0.01
Polynésie française,"Alcool, non Comestible",vegetal,,,,
Polynésie française,Aliments pour enfants,vegetal,531.84,19.0,0.8,0.15
Polynésie française,Ananas,vegetal,2797.7,7.0,0.1,0.05
Polynésie française,Arachides Decortiquees,vegetal,246.53,14.0,0.65,1.21
Polynésie française,Avoine,vegetal,5.54,0.0,0.0,0.0
Polynésie française,Bananes,vegetal,229.91,1.0,0.02,0.0
Polynésie française,Bière,vegetal,14373.53,61.0,0.71,
Polynésie française,Blé,vegetal,19021.59,535.0,13.72,7.52
Polynésie française,Boissons Alcooliques,vegetal,299.16,9.0,,
Polynésie française,Boissons Fermentés,vegetal,38.78000000000001,0.0,,
Polynésie française,Café,vegetal,858.7,4.0,0.28,
Polynésie française,Citrons & Limes,vegetal,44.32,0.0,,
Polynésie française,Coco (Incl Coprah),vegetal,11107.7,121.0,1.21,10.13
Polynésie française,"Céréales, Autres",vegetal,52.63,1.0,0.03,0.0
Polynésie française,Dattes,vegetal,8.31,0.0,,
Polynésie française,Edulcorants Autres,vegetal,1595.52,27.0,,
Polynésie française,Feve de Cacao,vegetal,451.50999999999993,32.0,0.37,2.91
Polynésie française,"Fruits, Autres",vegetal,10728.21,40.0,0.47,0.39
Polynésie française,Girofles,vegetal,,0.0,,
Polynésie française,Graines Colza/Moutarde,vegetal,277.0,11.0,1.0,1.0
Polynésie française,Graines de tournesol,vegetal,0.0,0.0,,
Polynésie française,Haricots,vegetal,238.22,8.0,0.51,0.04
Polynésie française,Huil Plantes Oleif Autr,vegetal,451.50999999999993,39.0,0.03,4.37
Polynésie française,Huile Graines de Coton,vegetal,,,,
Polynésie française,Huile d'Arachide,vegetal,423.81,37.0,,4.19
Polynésie française,Huile d'Olive,vegetal,249.3,22.0,,2.47
Polynésie française,Huile de Coco,vegetal,30.47,3.0,,0.3
Polynésie française,Huile de Colza&Moutarde,vegetal,8.31,1.0,,0.07
Polynésie française,Huile de Germe de Maïs,vegetal,0.0,0.0,,0.01
Polynésie française,Huile de Palme,vegetal,,,,
Polynésie française,Huile de Soja,vegetal,263.15,23.0,,2.59
Polynésie française,Huile de Sésame,vegetal,30.47,3.0,,0.31
Polynésie française,Huile de Tournesol,vegetal,2515.16,220.0,,24.89
Polynésie française,"Légumes, Autres",vegetal,11057.84,36.0,1.61,0.26
Polynésie française,Légumineuses Autres,vegetal,523.53,18.0,1.25,0.09
Polynésie française,Manioc,vegetal,2601.03,26.0,0.18,0.08
Polynésie française,Maïs,vegetal,0.0,0.0,,
Polynésie française,Miel,vegetal,116.34,3.0,,
Polynésie française,Millet,vegetal,,,,
Polynésie française,Miscellanees,vegetal,,29.0,0.86,0.37
Polynésie française,Noix,vegetal,401.65,10.0,0.26,0.92
Polynésie française,Oignons,vegetal,1714.63,6.0,0.26,0.03
Polynésie française,Olives,vegetal,88.64,1.0,0.01,0.1
Polynésie française,"Oranges, Mandarines",vegetal,5744.98,10.0,0.16,0.02
Polynésie française,Orge,vegetal,271.46,9.0,0.3,0.05
Polynésie française,Pamplemousse,vegetal,465.36,1.0,0.01,
Polynésie française,Piments,vegetal,0.0,0.0,,
Polynésie française,"Plantes Oleiferes, Autre",vegetal,8.31,0.0,,
Polynésie française,Pois,vegetal,33.24,1.0,0.08,0.01
Polynésie française,Poivre,vegetal,16.62,0.0,0.02,
Polynésie française,Pommes,vegetal,3185.5,7.0,0.04,0.02
Polynésie française,Pommes de Terre,vegetal,9534.34,49.0,0.94,0.02
Polynésie française,Racines nda,vegetal,4321.2,39.0,0.68,0.09
Polynésie française,Raisin,vegetal,590.01,3.0,0.02,0.01
Polynésie française,Riz (Eq Blanchi),vegetal,9858.430000000002,357.0,6.24,0.78
Polynésie française,Seigle,vegetal,,,,
Polynésie française,Soja,vegetal,213.29,4.0,0.36,0.04
Polynésie française,Sorgho,vegetal,,,,
Polynésie française,Sucre Eq Brut,vegetal,5013.7,183.0,,
Polynésie française,"Sucre, canne",vegetal,2800.47,8.0,0.06,
Polynésie française,Sésame,vegetal,5.54,0.0,0.01,0.03
Polynésie française,Thé,vegetal,27.7,0.0,0.02,
Polynésie française,Tomates,vegetal,1337.91,3.0,0.14,0.03
Polynésie française,Vin,vegetal,2625.96,18.0,,
Polynésie française,"Épices, Autres",vegetal,44.32,1.0,0.04,0.05
Portugal,"Agrumes, Autres",vegetal,530.4,0.0,0.0,
Portugal,"Alcool, non Comestible",vegetal,,,,
Portugal,Aliments pour enfants,vegetal,0.0,0.0,0.0,0.0
Portugal,Ananas,vegetal,55373.76,7.0,0.04,0.01
Portugal,Arachides Decortiquees,vegetal,2545.92,4.0,0.18,0.33
Portugal,Avoine,vegetal,11668.800000000001,6.0,0.25,0.12
Portugal,Bananes,vegetal,136206.72,21.0,0.28,0.04
Portugal,Bananes plantains,vegetal,4455.36,1.0,0.01,0.0
Portugal,Bière,vegetal,487755.83999999997,62.0,0.63,
Portugal,Blé,vegetal,1000334.4,696.0,21.55,5.56
Portugal,Boissons Alcooliques,vegetal,98972.64,75.0,,
Portugal,Boissons Fermentés,vegetal,4879.68,1.0,0.0,
Portugal,Café,vegetal,56010.24,6.0,0.78,
Portugal,Citrons & Limes,vegetal,23868.0,1.0,0.02,0.02
Portugal,Coco (Incl Coprah),vegetal,9016.8,3.0,0.03,0.3
Portugal,"Céréales, Autres",vegetal,6895.2,4.0,0.11,0.01
Portugal,Dattes,vegetal,318.24,0.0,0.0,0.0
Portugal,Edulcorants Autres,vegetal,41159.04,22.0,,
Portugal,Feve de Cacao,vegetal,27474.72,44.0,0.58,3.93
Portugal,"Fruits, Autres",vegetal,368203.68,53.0,0.6,1.08
Portugal,Girofles,vegetal,0.0,0.0,0.0,0.0
Portugal,Graines Colza/Moutarde,vegetal,0.0,1.0,0.0,0.0
Portugal,Graines de coton,vegetal,,,,
Portugal,Graines de tournesol,vegetal,,,,
Portugal,Haricots,vegetal,18139.68,16.0,0.99,0.07
Portugal,Huil Plantes Oleif Autr,vegetal,4137.12,9.0,0.01,1.03
Portugal,Huile Graines de Coton,vegetal,,,,
Portugal,Huile d'Arachide,vegetal,1485.1200000000003,3.0,0.0,0.37
Portugal,Huile d'Olive,vegetal,66193.92,151.0,,17.1
Portugal,Huile de Coco,vegetal,0.0,0.0,0.0,0.0
Portugal,Huile de Colza&Moutarde,vegetal,,,,
Portugal,Huile de Germe de Maïs,vegetal,7001.28,16.0,,1.82
Portugal,Huile de Palme,vegetal,42325.92,94.0,0.08,10.63
Portugal,Huile de Palmistes,vegetal,0.0,0.0,0.0,0.0
Portugal,Huile de Soja,vegetal,41265.12,94.0,,10.66
Portugal,Huile de Sésame,vegetal,106.08,0.0,,0.03
Portugal,Huile de Tournesol,vegetal,45720.479999999996,104.0,0.0,11.8
Portugal,Ignames,vegetal,1909.44,0.0,0.01,0.0
Portugal,"Légumes, Autres",vegetal,1217692.32,74.0,3.88,0.6
Portugal,Légumineuses Autres,vegetal,17609.28,16.0,0.94,0.14
Portugal,Manioc,vegetal,,,,
Portugal,Maïs,vegetal,186594.72,131.0,3.04,0.43
Portugal,Miel,vegetal,9653.28,7.0,0.01,
Portugal,Millet,vegetal,0.0,0.0,0.0,0.0
Portugal,Miscellanees,vegetal,,2.0,0.05,0.02
Portugal,Noix,vegetal,38931.36,21.0,0.5,1.54
Portugal,Oignons,vegetal,163363.2,16.0,0.51,0.08
Portugal,Olives,vegetal,12623.52,4.0,0.04,0.36
Portugal,"Oranges, Mandarines",vegetal,398330.39999999997,26.0,0.46,0.08
Portugal,Orge,vegetal,17821.44,10.0,0.32,0.06
Portugal,Palmistes,vegetal,,,,
Portugal,Pamplemousse,vegetal,10820.16,0.0,0.01,0.0
Portugal,Patates douces,vegetal,4455.36,1.0,0.01,0.0
Portugal,Piments,vegetal,636.48,1.0,0.02,0.03
Portugal,"Plantes Oleiferes, Autre",vegetal,0.0,0.0,0.0,0.0
Portugal,Pois,vegetal,4561.44,4.0,0.27,0.02
Portugal,Poivre,vegetal,318.24,0.0,0.01,0.0
Portugal,Pommes,vegetal,280687.68,35.0,0.21,0.29
Portugal,Pommes de Terre,vegetal,738104.64,122.0,2.85,0.17
Portugal,Racines nda,vegetal,,,,
Portugal,Raisin,vegetal,49963.68,8.0,0.08,0.03
Portugal,Riz (Eq Blanchi),vegetal,157634.88,152.0,2.88,0.28
Portugal,Seigle,vegetal,43386.72,29.0,0.73,0.1
Portugal,Soja,vegetal,106.08,0.0,0.0,0.0
Portugal,Sorgho,vegetal,,,,
Portugal,Sucre Eq Brut,vegetal,251303.52,228.0,,
Portugal,"Sucre, betterave",vegetal,,,,
Portugal,"Sucre, canne",vegetal,,,,
Portugal,Sésame,vegetal,,,,
Portugal,Thé,vegetal,1803.3600000000001,0.0,0.04,
Portugal,Tomates,vegetal,231890.88,11.0,0.54,0.12
Portugal,Vin,vegetal,428032.8,76.0,0.0,
Portugal,"Épices, Autres",vegetal,1166.88,1.0,0.03,0.03
Pérou,"Agrumes, Autres",vegetal,35539.92,1.0,0.02,0.01
Pérou,"Alcool, non Comestible",vegetal,,,,
Pérou,Aliments pour enfants,vegetal,6682.72,2.0,0.09,0.02
Pérou,Ananas,vegetal,375447.36,13.0,0.14,0.07
Pérou,Arachides Decortiquees,vegetal,11239.12,6.0,0.26,0.48
Pérou,Avoine,vegetal,303.76,0.0,0.0,0.0
Pérou,Bananes,vegetal,100544.56,5.0,0.06,0.03
Pérou,Bananes plantains,vegetal,1315584.56,98.0,0.18,0.04
Pérou,Bière,vegetal,1427975.76,46.0,0.39,
Pérou,Blé,vegetal,1704701.12,355.0,10.85,1.9
Pérou,Boissons Alcooliques,vegetal,88697.92,24.0,,
Pérou,Boissons Fermentés,vegetal,0.0,0.0,,
Pérou,Café,vegetal,18833.12,1.0,0.07,
Pérou,Citrons & Limes,vegetal,159777.76,4.0,0.05,0.04
Pérou,Coco (Incl Coprah),vegetal,36754.96,9.0,0.11,0.91
Pérou,"Céréales, Autres",vegetal,35236.16,11.0,0.36,0.16
Pérou,Dattes,vegetal,303.76,0.0,0.0,0.0
Pérou,Edulcorants Autres,vegetal,46171.52,15.0,,
Pérou,Feve de Cacao,vegetal,38881.28,5.0,0.26,0.37
Pérou,"Fruits, Autres",vegetal,800407.6,39.0,0.29,1.21
Pérou,Girofles,vegetal,303.76,0.0,0.0,0.01
Pérou,Graines Colza/Moutarde,vegetal,0.0,0.0,0.0,0.0
Pérou,Graines de coton,vegetal,,,,
Pérou,Graines de tournesol,vegetal,303.76,0.0,0.0,0.01
Pérou,Haricots,vegetal,62878.31999999999,19.0,1.24,0.09
Pérou,Huil Plantes Oleif Autr,vegetal,0.0,0.0,0.0,0.01
Pérou,Huile Graines de Coton,vegetal,7897.76,6.0,,0.72
Pérou,Huile d'Arachide,vegetal,0.0,0.0,,0.0
Pérou,Huile d'Olive,vegetal,303.76,0.0,,0.03
Pérou,Huile de Coco,vegetal,0.0,0.0,,0.01
Pérou,Huile de Colza&Moutarde,vegetal,,,,
Pérou,Huile de Germe de Maïs,vegetal,0.0,0.0,,0.0
Pérou,Huile de Palme,vegetal,75636.24,60.0,,6.83
Pérou,Huile de Palmistes,vegetal,23997.04,19.0,,2.17
Pérou,Huile de Soja,vegetal,97506.96,76.0,0.01,8.61
Pérou,Huile de Sésame,vegetal,607.52,0.0,,0.05
Pérou,Huile de Tournesol,vegetal,10631.6,9.0,,0.97
Pérou,"Légumes, Autres",vegetal,1357503.44,40.0,1.75,0.26
Pérou,Légumineuses Autres,vegetal,131224.32,41.0,3.0,0.38
Pérou,Manioc,vegetal,870576.16,127.0,0.63,0.16
Pérou,Maïs,vegetal,589598.16,185.0,4.87,2.2
Pérou,Miel,vegetal,1518.8,0.0,0.0,
Pérou,Millet,vegetal,,,,
Pérou,Miscellanees,vegetal,,1.0,0.02,0.01
Pérou,Noix,vegetal,8505.28,2.0,0.05,0.18
Pérou,Oignons,vegetal,477206.96,18.0,0.56,0.09
Pérou,Olives,vegetal,30983.52,5.0,0.02,0.51
Pérou,"Oranges, Mandarines",vegetal,550716.88,18.0,0.25,0.05
Pérou,Orge,vegetal,118466.4,35.0,1.18,0.19
Pérou,Palmistes,vegetal,,,,
Pérou,Pamplemousse,vegetal,3645.12,0.0,0.0,0.0
Pérou,Patates douces,vegetal,213239.52,22.0,0.27,0.04
Pérou,Piments,vegetal,123022.8,35.0,1.33,1.92
Pérou,"Plantes Oleiferes, Autre",vegetal,51942.96,13.0,1.22,0.51
Pérou,Pois,vegetal,66827.20000000001,21.0,1.35,0.12
Pérou,Poivre,vegetal,1215.04,0.0,0.01,0.0
Pérou,Pommes,vegetal,169498.08,8.0,0.05,0.05
Pérou,Pommes de Terre,vegetal,2506020.0,222.0,4.7,0.45
Pérou,Racines nda,vegetal,235717.76,13.0,0.23,0.06
Pérou,Raisin,vegetal,80192.64,5.0,0.04,0.03
Pérou,Riz (Eq Blanchi),vegetal,1485993.92,519.0,10.26,0.86
Pérou,Seigle,vegetal,0.0,0.0,0.0,0.0
Pérou,Soja,vegetal,48297.84,17.0,1.45,0.71
Pérou,Sorgho,vegetal,,,,
Pérou,Sucre Eq Brut,vegetal,631213.28,204.0,,
Pérou,Sucre non centrifugé,vegetal,18833.12,5.0,,
Pérou,"Sucre, canne",vegetal,,,,
Pérou,Sésame,vegetal,607.52,0.0,0.01,0.03
Pérou,Thé,vegetal,5163.92,0.0,0.05,
Pérou,Tomates,vegetal,174662.0,3.0,0.13,0.05
Pérou,Vin,vegetal,79281.36,5.0,,
Pérou,"Épices, Autres",vegetal,6378.96,2.0,0.07,0.07
